redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,all_people,ccg_name,updated_all_age_mid_2018,multiplication_factor,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15
West Hertfordshire Hospitals NHST,west_hertfordshire,RWG02,Watford General Hospital,WD18 0HB,England,-0.40527793765068054,51.648590087890625,E38000079,WD18,Watford,23024.75729822553,-1.0419966409421866,23135.617384047164,-1.0917191048650685,-20.268628829322207,19313.508698555896,24296,-1.500013063023077,0.0028482136515377513,0.016354144470487962,0.013887705092691242,0.059874635982669226,595670,NHS Herts Valleys CCG,595670,1.057727821578237,NA,173,NA,16.69374567
East and North Hertfordshire NHST,east_and_north_her,RWH01,Lister Hospital,SG1 4AB,England,-0.21271154284477234,51.92461013793945,E38000049,SG1,Stevenage,21222.39590643275,-0.8326747037274854,21363.894739697633,-0.9226693435763714,-5.36608449394356,17547.823910084488,21091.53398058253,-1.246356525625,0,0.023451253758093815,0.012871529785056677,0.06392922155307729,569078,NHS East and North Hertfordshire CCG,569078,1.0646663411366983,NA,159,NA,17.27272378
Stockport NHSFT,stockport_nhsft,RWJ09,Stepping Hill Hospital,SK2 7JE,England,-2.132004976272583,53.38378143310547,E38000174,SK2,Stockport,17148.516597510374,-1.1396449085290457,17527.93836025064,-1.2746730208224375,0.6083698572412898,2456.64273926155,18451,-1.9396316544562477,0.09460065307563321,0.168366428382314,0.03465184008472333,0.08597652457858972,291775,NHS Stockport CCG,291775,1.0300061777424765,NA,110,NA,23.0465144
Worcestershire Acute Hospitals NHS Trust,worcestershire_acu,RWP50,Worcestershire Royal Hospital,WR5 1DD,England,-2.1793410778045654,52.1915168762207,E38000166,WR5,Worcester,18567.602459016394,-1.4368324127551229,18729.107438443494,-1.4869645860556548,0.40267721657113204,6847.549394108502,19196,-2.1584569173594677,0.04580100088515997,0.08981101662516403,0.020827090716841804,0.06855340063304437,307344,NHS South Worcestershire CCG,307344,1.0585548816399912,NA,130,NA,20.49980553
Devon Partnership NHS Trust,devon_partnership,RWV62,Wonford House,EX2 5AF,England,-3.506284475326538,50.71540069580078,E38000230,EX2,Exeter,16386.417871222075,-1.0334518857634691,16537.218276292137,-1.0478824945579135,-91.88915519735362,7836.803464365692,16438,-1.6447812480388693,0.062447188160974894,0.1259184188289752,0.025121235695599174,0.07773461687050492,1194166,NHS Devon CCG,1194166,1.0532960761795893,NA,98,NA,18.29886947
Warrington and Halton Teaching Hospitals NHS Foundation Trust,warrington_and_hal,RWWWH,Warrington Hospital,WA5 1QG,England,-2.6107027530670166,53.393978118896484,E38000194,WA5,Warrington,18179.963581183612,-1.2147123573034901,18741.052342075167,-1.382350712574253,-3.211725728513524,9273.53587604344,21083,-2.3585574393965016,0.07962213893523584,0.182910104515816,0.037796008495932745,0.09473262071799543,209546.99999999997,NHS Warrington CCG,209547,1.0361918230907687,NA,126,NA,25.81459269
Calderdale and Huddersfield NHS Trust,calderdale_and_hud,RWY01,Huddersfield Royal Infirmary,HD3 3EA,England,-1.816323161125183,53.65547561645508,E38000064,HD3,Kirklees,15620.273936170213,-0.18548355365824468,15756.9036070464,-0.2156946794400293,-0.7615680321239158,7519.146586628319,14889,-0.9574643653738868,0.1072507489224365,0.22561630733838653,0.09252931436203606,0.19398671110343346,245977,NHS Greater Huddersfield CCG,245977,1.0363864650439663,NA,89,NA,26.49275358
NUH Nottingham University Hosptial,nuh_nottingham_uni,RX1CC,Nottingham University Hospitals Nhs Trust - City Campus,NG5 1PB,England,-1.1584131717681885,52.99123764038086,E38000132,NG5,Nottingham,8115.557228915663,2.764784300456827,8360.240666710286,2.726405927347291,1.0494075639036313,2679.8322952074573,5602,3.0990621745923757,0.2970721015440984,0.5546322952106778,0.26598730698769957,0.5003173253075112,331069,NHS Nottingham City CCG,331069,1.0830574456948443,NA,10,NA,21.62513959
NUH Nottingham University Hosptial,nuh_nottingham_uni,RX1RA,Nottingham University Hospitals Nhs Trust - Queen's Medical Centre Campus,NG7 2UH,England,-1.1859418153762817,52.94380187988281,E38000132,NG7,Nottingham,8115.557228915663,2.764784300456827,8360.240666710286,2.726405927347291,1.0494075639036313,2679.8322952074573,5602,3.0990621745923757,0.2970721015440984,0.5546322952106778,0.26598730698769957,0.5003173253075112,331069,NHS Nottingham City CCG,331069,1.0830574456948443,NA,10,NA,21.62513959
"Cumbria, Northumberland, Tyne and Wear NHS Foundation Trust",cumbria_northumber,RX4E4,St Nicholas Hospital,NE3 3XT,England,-1.6330841779708862,55.00648880004883,E38000212,NE3,Newcastle,12371.372524752474,1.2848071271590347,12640.033487305134,1.2336855376088416,-5.487838166201016,1899.2032254288301,10428,1.1683028541092149,0.22061404147871214,0.3592261303812936,0.16783411845767301,0.32186906082753425,502704,NHS Newcastle Gateshead CCG,502704,1.046447581241114,NA,55,NA,33.04674453
"Tees, Esk and Wear Valleys NHS Foundation Trust",tees_esk_and_wear,RX301,Tees,TS19 0EA,England,-1.3298017,54.5759759,E38000075,TS19,Stockton-on-Tees,13296.572502685285,0.27469516757572504,13690.156819608093,0.12822922783849838,-10.872106434439514,1621.5848914923988,10993,-0.7295773235352118,0.2665439750668105,0.37105394904772987,0.12450729450919834,0.23133712690119096,290455,NHS Hartlepool and Stockton-on-Tees CCG,290455,1.0240341562132014,NA,64,NA,26.54376712
East Sussex Healthcare NHS Trust,east_sussex_health,RXC01,Conquest Hospital,TN37 7RD,England,0.5672841668128967,50.88516616821289,E38000076,TN37,Hastings,12395.120192307691,-0.12981121058653847,12671.692637772197,-0.24285432992226363,-23.721270380006718,3205.755206032366,12483,-0.6974697461987579,0.16501697614492208,0.2656407250528085,0.04863914356178321,0.15655655212837727,188511,NHS Hastings and Rother CCG,188511,1.0424071841718185,NA,56,NA,18.45188995
East Sussex Healthcare NHS Trust,east_sussex_health,RXC02,Eastbourne District General Hospital,BN21 2UD,England,0.27112165093421936,50.78696823120117,E38000055,BN21,Eastbourne,17259.174880763116,-0.7782018214069952,17279.799612091658,-0.8299728973324264,0.2707122665062698,11923.872426152133,17253.56666666667,-1.4314636748262295,0.0363470117203735,0.1389986423208002,0.023208001994957192,0.09556399102269264,191604,"NHS Eastbourne, Hailsham and Seaford CCG",191604,1.0617827159125544,NA,106,NA,18.45188995
Mid Yorkshire Hospitals NHST,mid_yorkshire_hosp,RXF05,Pinderfields Hospital,WF1 4DG,England,-1.4885402917861938,53.692420959472656,E38000190,WF1,Wakefield,12413.654024051804,0.07064002336725254,12626.734612705124,-0.02947959246466178,-13.03925047360157,4538.223512894637,10898,-0.33342777531818235,0.1581588340182361,0.3405567814582138,0.05862133520748104,0.17975552193274552,345038,NHS Wakefield CCG,345038,1.0589282371246973,NA,54,NA,25.9155988
Brighton and Sussex University Hospitals NHST,brighton_and_susse,RXH01,Royal Sussex County Hospital,BN2 5BE,England,-0.11816248297691345,50.8194694519043,E38000021,BN2,Brighton and Hove,16395.91576673866,1.0514530423833692,16604.96889918023,0.8943553479447524,0.8816170324328322,6505.816628575543,17451,0.7662815757083322,0.08439874309084058,0.17257260333102875,0.11286210214033048,0.2309113323017606,290395,NHS Brighton and Hove CCG,290395,1.0622821168457286,NA,100,NA,17.44499941
Brighton and Sussex University Hospitals NHST,brighton_and_susse,RXH09,Princess Royal Hospital,RH16 4EX,England,-0.09026799350976944,50.99109649658203,E38000083,RH16,Mid Sussex,26459.524087591242,-2.087562009662774,26467.018093925773,-2.1310098410169056,-13.12329939150267,24433.409237471908,28789,-2.6208782946392253,0,0,0,0.0170593417515643,238955.00000000003,NHS Horsham and Mid Sussex CCG,238955,1.07955905938693,NA,189,NA,17.44499941
Sandwell and West Birmingham NHST,sandwell_and_west,RXK01,Sandwell District General Hospital,B71 4HJ,England,-1.988857388496399,52.528079986572266,E38000144,B71,Sandwell,6956.778894472362,2.7486275353876524,6739.442645206527,2.8573650527958,2.2812329631082338,2728.805110693023,5224,3.049127070760488,0.32732821694291053,0.6439469662902191,0.2852511982881902,0.49731570657976903,504641,NHS Sandwell and West Birmingham CCG,504641,1.0755097386889907,NA,5,NA,25.61669633
Sandwell and West Birmingham NHST,sandwell_and_west,RXK02,City Hospital,B18 7QH,England,-1.9324921369552612,52.48863220214844,E38000144,B18,Birmingham,6956.778894472362,2.7486275353876524,6739.442645206527,2.8573650527958,2.2812329631082338,2728.805110693023,5224,3.049127070760488,0.32732821694291053,0.6439469662902191,0.2852511982881902,0.49731570657976903,504641,NHS Sandwell and West Birmingham CCG,504641,1.0755097386889907,NA,5,NA,25.61669633
Blackpool Teaching Hospitals NHSFT,blackpool_teaching,RXL01,Blackpool Victoria Hospital,FY3 8NR,England,-3.0158531665802,53.82060623168945,E38000015,FY3,Blackpool,5822.076171875,0.8715318255878907,6039.751515151515,0.7403983028790905,-37.34836645166058,44.25496030041043,4679.491228070176,0.047981977836760975,0.40491324393763417,0.5671910745081477,0.12661105831837538,0.23626508992362652,139305,NHS Blackpool CCG,139305,0.9805722732552001,NA,2,NA,26.10509592
Royal Preston Hospital,royal_preston_hosp,RXN02,Royal Preston Hospital,PR2 9HT,England,-2.70682954788208,53.79151153564453,E38000227,PR2,Preston,15432.874223602485,-0.5950538043338509,15414.32598724969,-0.5696365066322745,2.123128689103269,6096.627009722718,13469.118210862622,-1.638383164230303,0.13460769814940646,0.31688916423518126,0.07646688516727287,0.18693792717534674,202562,NHS Greater Preston CCG,202562,1.0045127248923889,NA,85,NA,24.60487045
University Hospital of North Durham,university_hospitab,RXPCP,University Hospital Of North Durham,DH1 5TW,England,-1.5938187837600708,54.78850173950195,E38000116,DH1,County Durham,15045.11870967742,-0.6125851221006452,15541.808224138791,-0.7038017993082657,2.8407808790366476,9229.67186750205,14196,-0.828753053440559,0.03702485806097135,0.18568621901067248,0.014414511912888563,0.07282179783886382,251666,NHS North Durham CCG,251666,1.0475433309468707,NA,88,NA,23.94938359
Darlington Memorial Hospital,darlington_memoria,RXPDA,Darlington Memorial Hospital,DL3 6HX,England,-1.5637173652648926,54.53037643432617,E38000042,DL3,Darlington,14218.519444444444,-0.18152664236944444,14542.901150013264,-0.24695149721606793,3.9009781026144674,2943.0398254127717,13268,-0.851923059902834,0.17151680497139177,0.3011727482854003,0.07856845136599598,0.1601303474669395,106566,NHS Darlington CCG,106566,1.009491872229169,NA,76,NA,23.94938359
Buckinghamshire Healthcare NHS Trust,buckinghamshire_he,RXQ02,Stoke Mandeville Hospital,HP21 8AL,England,-0.8019975423812866,51.797977447509766,E38000223,HP21,Aylesbury Vale,25013.512271869102,-1.6925778723555696,24946.495278284045,-1.668230469136424,-6.080487379149509,22113.0973233098,26144.79591836735,-2.323976634134752,0,0.0025783442699742953,0.004609528458228855,0.058132806380122734,542512,NHS Buckinghamshire CCG,542512,1.0677730584674008,NA,184,NA,15.92163082
Buckinghamshire Healthcare NHS Trust,buckinghamshire_he,RXQ50,Wycombe Hospital,HP11 2TT,England,-0.7534134984016418,51.626441955566406,E38000223,HP11,Wycombe,25013.512271869102,-1.6925778723555696,24946.495278284045,-1.668230469136424,-6.080487379149509,22113.0973233098,26144.79591836735,-2.323976634134752,0,0.0025783442699742953,0.004609528458228855,0.058132806380122734,542512,NHS Buckinghamshire CCG,542512,1.0677730584674008,NA,184,NA,15.92163082
East Lancashire Hospitals NHST,east_lancashire_ho,RXR20,Royal Blackburn Hospital,BB2 3HH,England,-2.4627013206481934,53.735565185546875,E38000014,BB2,Blackburn with Darwen,9142.24200913242,0.8859359940068493,9104.54624412668,0.9609616116229548,-2.104340215627964,905.5319167936149,5122,1.4090189181135266,0.3581555234627667,0.5595535938273363,0.1299622344717233,0.29377106089267674,148941.99999999997,NHS Blackburn with Darwen CCG,148942,1.0098515821518892,NA,12,NA,24.91820742
The Royal Shrewsbury Hospital,the_royal_shrewsbu,RXWAS,Royal Shrewsbury Hospital,SY3 8XQ,England,-2.7937374114990234,52.7093620300293,E38000147,SY3,Shropshire,17857.037601626016,-1.5350261804695122,17964.94175004655,-1.5920025938892461,3.995820551252773,14380.039737916568,17031,-2.216224139119048,0.009068072609912815,0.04630400909420539,0.012831192079156173,0.04348493608903436,320274,NHS Shropshire CCG,320274,1.0462060111913605,NA,117,NA,20.40802757
Imperial College Healthcare NHST,imperial_college_h,RYJ01,St Mary's Hospital (Hq),W2 1NY,England,-0.17355506122112274,51.516971588134766,E38000202,W2,Westminster,15155.274580335732,3.9064391538141487,14757.283630771464,4.0453644086654705,1.042016666358894,8864.121718892668,14386.198275862067,4.407783160308271,0.05534889628829875,0.20373529064861776,0.45728050517605856,0.6294513650096626,226099.00000000003,NHS West London CCG,226099,1.0247463050503312,NA,78,NA,18.72961317
Imperial College Healthcare NHST,imperial_college_h,RYJ02,Charing Cross Hospital,W6 8RF,England,-0.21992097795009613,51.48704528808594,E38000070,W6,Hammersmith and Fulham,14187.7696,3.9717863666576,14139.036500030137,4.0160193987615465,9.191087932972392,10288.57192054121,13706,4.1022719980746265,0.007227674486144674,0.1761656611486468,0.4107500013699156,0.6425890308121407,185426.00000000003,NHS Hammersmith and Fulham CCG,185426,1.0160718493312073,NA,71,NA,18.72961317
Imperial College Healthcare NHST,imperial_college_h,RYJ03,Hammersmith Hospital,W12 0HS,England,-0.2347068190574646,51.51742172241211,E38000070,W12,Hammersmith and Fulham,14187.7696,3.9717863666576,14139.036500030137,4.0160193987615465,9.191087932972392,10288.57192054121,13706,4.1022719980746265,0.007227674486144674,0.1761656611486468,0.4107500013699156,0.6425890308121407,185426.00000000003,NHS Hammersmith and Fulham CCG,185426,1.0160718493312073,NA,71,NA,18.72961317
Western Sussex Hospitals NHSFT,western_sussex_hos,RYR16,St Richard's Hospital,PO19 6SE,England,-0.7680127620697021,50.84355545043945,E38000213,PO19,Sussex,19195.661746617465,-1.3331483410455105,19202.025651946966,-1.3370068384720848,-6.281152514130985,14752.926309995684,19235,-1.8827307817883598,0.012141142081636915,0.05274036955840902,0.012562898006054911,0.052727842154713433,507449,NHS Coastal West Sussex CCG,507449,1.0746256961944898,NA,139,NA,17.60797615
Western Sussex Hospitals NHSFT,western_sussex_hos,RYR18,Worthing Hospital,BN11 2DH,England,-0.36341506242752075,50.81669235229492,E38000213,BN11,Worthing,19195.661746617465,-1.3331483410455105,19202.025651946966,-1.3370068384720848,-6.281152514130985,14752.926309995684,19235,-1.8827307817883598,0.012141142081636915,0.05274036955840902,0.012562898006054911,0.052727842154713433,507449,NHS Coastal West Sussex CCG,507449,1.0746256961944898,NA,139,NA,17.60797615
Birmingham Community Healthcare NHS Foundation Trust,birmingham_communi,RYW23,Moseley Hall Hospital,B13 8JL,England,-1.8928769826889038,52.445926666259766,E38000220,B13,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.18958190124305435,0.377106067766512,1179020,NHS Birmingham and Solihull CCG,1179020,1.0540412723018924,NA,20,NA,34.35615653
Sheffield Health,sheffield_health,TAHFC,Michael Carlisle Centre,S11 9BF,England,-1.497589349746704,53.361412048339844,E38000146,S11,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,582506,NHS Sheffield CCG,582506,1.0539318036251262,NA,68,NA,25.04419468
Sheffield Health,sheffield_health,TAHXP,Grenoside Grange,S35 8QS,England,-1.49550199508667,53.436370849609375,E38000146,S35,Sheffield,13922.003302146395,0.9015169744083654,14189.184446117048,0.9412669802715858,-2.58166643658026,3195.2248393835985,13798.290697674416,0.6611775567160499,0.23296447607916076,0.34616191844370703,0.17495811455804075,0.3204335821732664,582506,NHS Sheffield CCG,582506,1.0539318036251262,NA,68,NA,25.04419468
