redcap_data_access_group_e,redcap_data_access_group_unlabelled,dag_id_e,place_name,postcode,country,lon,lat,ccg,postcode_start,city,imd_average_postcodes_new,tds_mean,w_me_imd,w_me_tds,w_har_tds,w_har_imd,w_med_imd,w_med_tds,prop_within_10_imd_ccg,prop_within_20_imd_ccg,prop_within_10_tds_ccg,prop_within_20_tds_ccg,nhs_region,all_people,ccg_name,updated_all_age_mid_2018,multiplication_factor,scotland_average_imd_rank,average_imd_rank,wales_average_imd_rank,wimd15,avg_wimd_2019,weighted_arith,w_imd,w_imd_centred,w_imd_centred_std_country,w_imd_centred_std_uk
North Cumbria Integrated Care NHSFT,north_cumbria_inte,RNNCL,North Cumbria Integrated Care NHSFT,CA2 7HY,England,-2.9573904,54.8964115,E38000215,CA2,Carlisle,15099.182072829131,-1.2358682826984126,15423.694849252159,-1.3372371559433749,3.2298824982676515,7500.33362112617,15110,-1.9046593495251716,0.07222685308966233,0.1665476621109416,0.018788040828523346,0.06527530943805734,North East and Yorkshire,318631,NHS North Cumbria CCG,318631,0.6297827006471148,NA,86,NA,22.94454837,NA,NA,22.94454837,1.193877765082675,-0.2641548193115932,0.43213330589273813
Royal Preston Hospital,royal_preston_hosp,RNX02,Royal Preston Hospital,PR2 9HT,England,-2.7069534,53.7903928,E38000227,PR2,Preston,15432.874223602485,-0.5950538043338509,15414.32598724969,-0.5696365066322745,2.123128689103269,6096.627009722718,13469.118210862622,-1.638383164230303,0.13460769814940646,0.31688916423518126,0.07646688516727287,0.1896408729365682,North West,202562,NHS Greater Preston CCG,202562,1.0045127248923889,NA,85,NA,24.60487045,NA,NA,24.60487045,2.8541998450826753,-0.631514101701007,0.43044594888103377
Lincolnshire Partnership Foundation Trust,lincolnshire_partn,RP7SG,Lincolnshire Partnership Foundation Trust,LN1 1FS,England,-0.5582749,53.2442972,E38000100,LN1,West Lindsey,17360.960544217687,-0.9786164843047619,17621.622997097176,-0.9981230695169286,5.549646410487529,2673.6832124081784,19065,-1.927746271910596,0.09528713082228871,0.1889719393869453,0.05364894495290682,0.11541602677342896,Midlands,241193.00000000003,NHS Lincolnshire West CCG,241193,1.0705510035597299,NA,112,NA,NA,NA,NA,NA,NA,NA,NA
University Hospitals Birmingham NHS Foundation Trust,university_hospitae,RRK01,University Hospitals Birmingham NHS Foundation Trust,B15 2TH,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,Midlands,1179020,NHS Birmingham and Solihull CCG,1179020,1.0540412723018924,NA,20,NA,22.36155783,NA,NA,22.36155783,0.6108872250826742,-0.13516358984229823,0.4327257892351426
University Hospitals Birmingham NHS Foundation Trust,university_hospitae,RRK02,Queen Elizabeth University Hospital Birmingham,B15 2GW,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,Midlands,1179020,NHS Birmingham and Solihull CCG,1179020,1.0540412723018924,NA,20,NA,22.36155783,NA,NA,22.36155783,0.6108872250826742,-0.13516358984229823,0.4327257892351426
University Hospitals Birmingham NHS Foundation Trust,university_hospitae,RRK03,University Hospitals Birmingham NHS Foundation Trust,B15 2TH,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,Midlands,1179020,NHS Birmingham and Solihull CCG,1179020,1.0540412723018924,NA,20,NA,22.36155783,NA,NA,22.36155783,0.6108872250826742,-0.13516358984229823,0.4327257892351426
University Hospitals Birmingham NHS Foundation Trust,university_hospitae,RRL02,Queen Elizabeth University Hospital Birmingham,B15 2GW,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,Midlands,1179020,NHS Birmingham and Solihull CCG,1179020,1.0540412723018924,NA,20,NA,22.36155783,NA,NA,22.36155783,0.6108872250826742,-0.13516358984229823,0.4327257892351426
Wirral University Teaching Hospital NHFT,wirral_university,RRL14,Wirral University Teaching Hospital NHFT,CH49 5PE,England,-3.094562,53.37042899999999,E38000208,CH49,Wirral,13144.99066293184,-0.3114394601251167,13277.800761766572,-0.40042517781643494,-3.7555813607439137,885.3400084936827,12510.635593220339,-1.0546250075416668,0.2542661742494129,0.35367421032387586,0.05890244321930809,0.1558775794835873,North West,323235,NHS Wirral CCG,323235,1.0107948202374735,NA,60,NA,26.17837122,NA,NA,26.17837122,4.427700615082674,-0.9796634882985698,0.4288468268858715
University Hospitals Birmingham NHS Foundation Trust,NA,RR002,Queen Elizabeth University Hospital Birmingham,B15 2GW,England,-1.9429313,52.4512054,E38000220,B15,Birmingham,10424.050087361677,1.3877220368322656,10294.254571948217,1.4785206974758067,0.990990825692656,2431.092675482698,7054,1.583729793304931,0.34750207653090454,0.4812557283611159,0.19604420862691185,0.38363818955146933,Midlands,1179020,NHS Birmingham and Solihull CCG,1179020,1.0540412723018924,NA,20,NA,22.36155783,NA,NA,22.36155783,0.6108872250826742,-0.13516358984229823,0.4327257892351426
Belfast,belfast,RRRR1,Belfast,BT9 7AB,Northern Ireland,-5.9441331,54.5872059,NA,BT9,Belfast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Northern Ireland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leicestershire Partnership NHS Trust,leicestershire_par,RT5KP,Leicestershire Partnership NHS Trust,LE3 9DZ,England,-1.1837338,52.654588,E38000097,LE3,Leicester,10001.059917355371,2.7049975292438018,9986.69234642803,2.7727299055046832,1.0393498366165679,3087.0131094626186,8762,2.864048470553957,0.20302745335962386,0.3526770817533748,0.2800758380100106,0.48301228575762173,Midlands,355218,NHS Leicester City CCG,355218,1.0769435997562447,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
Leicestershire Partnership NHS Trust,leicestershire_par,RTGKP,Leicestershire Partnership NHS Trust,LE3 9DZ,England,-1.1837338,52.654588,E38000097,LE3,Leicester,10001.059917355371,2.7049975292438018,9986.69234642803,2.7727299055046832,1.0393498366165679,3087.0131094626186,8762,2.864048470553957,0.20302745335962386,0.3526770817533748,0.2800758380100106,0.48301228575762173,Midlands,355218,NHS Leicester City CCG,355218,1.0769435997562447,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
George Eliot Hospital,george_eliot_hospi,RTL01,George Eliot Hospital,CV10 7DJ,England,-1.4760659,52.5118749,E38000195,CV10,Nuneaton & Bedworth,15429.069805194806,-0.9917790140487013,15531.019987611207,-1.0396012580313618,-9.331840797744176,8623.424606131453,14809,-1.7259292760880283,0.05336793651810793,0.15900911003599158,0.022737709995407602,0.07096322877617933,Midlands,193752,NHS Warwickshire North CCG,193752,1.034635224760501,NA,84,NA,20.79574674,NA,NA,20.79574674,-0.9549238649173262,0.21128439474379238,0.43431709633967497
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ04,Gloucestershire Health and Care NHS Foundation Trust,GL3 4AW,England,-2.1763204,51.8472539,E38000062,GL3,Gloucester,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.019204869812256276,0.06007196172761749,South West,633558,NHS Gloucestershire CCG,633558,1.0612646235074976,NA,154,NA,NA,NA,NA,NA,NA,NA,NA
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ21,Gloucestershire Health and Care NHS Foundation Trust,GL3 4AW,England,-2.1763204,51.8472539,E38000062,GL3,Gloucester,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.019204869812256276,0.06007196172761749,South West,633558,NHS Gloucestershire CCG,633558,1.0612646235074976,NA,154,NA,NA,NA,NA,NA,NA,NA,NA
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ85,Gloucestershire Health and Care NHS Foundation Trust,GL3 4AW,England,-2.1763204,51.8472539,E38000062,GL3,Gloucester,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.019204869812256276,0.06007196172761749,South West,633558,NHS Gloucestershire CCG,633558,1.0612646235074976,NA,154,NA,NA,NA,NA,NA,NA,NA,NA
Gloucestershire Health and Care NHS Foundation Trust,gloucestershire_he,RTQ87,Gloucestershire Health and Care NHS Foundation Trust,GL3 4AW,England,-2.1763204,51.8472539,E38000062,GL3,Gloucester,20897.92703648176,-1.4434368805387305,20921.267005480884,-1.4659208773906889,-1.6378657450991745,13125.94778080857,21752,-2.09223590071179,0.03030734492046688,0.07679602803425217,0.019204869812256276,0.06007196172761749,South West,633558,NHS Gloucestershire CCG,633558,1.0612646235074976,NA,154,NA,NA,NA,NA,NA,NA,NA,NA
South Tees Hospital NHS Foundation Trust,south_tees_hospita,RTRTA,South Tees Hospital NHS Foundation Trust,TS4 3BW,England,-1.2172468,54.5526198,E38000162,TS4,Middlesbrough,10660.528697571744,0.9926809035320088,10816.428562551857,0.9372916250069704,1.408829022689105,831.9382790937038,8080,0.4806334867797618,0.3652632233021064,0.4665903965437207,0.17931276476758934,0.3163504380658579,North East and Yorkshire,277263,NHS South Tees CCG,277263,1.0134289024778043,NA,26,NA,23.49531851,NA,NA,23.49531851,1.744647905082676,-0.38601703257079245,0.4315735675933075
North West Boroughs Healthcare NHSFT,north_west_borough,RTV33,North West Boroughs Healthcare NHSFT,WA2 8WA,England,-2.608387,53.4286247,E38000194,WA2,Warrington,18179.963581183612,-1.2147123573034901,18741.052342075167,-1.382350712574253,-3.211725728513524,9273.53587604344,21083,-2.3585574393965016,0.07962213893523584,0.182910104515816,0.04374217121581947,0.09628228677238723,North West,209546.99999999997,NHS Warrington CCG,209547,1.0361918230907687,NA,126,NA,35.46378015,NA,NA,35.46378015,13.713109545082673,-3.034133041107898,0.4194102241608281
East Kent Hospitals NHSFT,east_kent_hospital,RV001,William Harvey Hospital (Ashford),TN24 0LZ,England,0.9162230491638184,51.14148712158203,E38000002,TN24,Ashford,17329.701333333334,-1.1092900670986667,17412.56493099122,-1.0973350844818068,-0.9865432511958929,12442.18425643502,17929,-1.7190724576,0.016777442436162637,0.12578419071518193,0.0023822442266607886,0.08898233239513038,South East,129281,NHS Ashford CCG,129281,1.0960103767506528,NA,109,NA,20.0538634,NA,NA,20.0538634,-1.6968072049173237,0.37543190243643265,0.4350710597246681
Humber Teaching NHS Foundation Trust,humber_teaching_nh,RV901,Humber Teaching NHS Foundation Trust,YO25 9LH,England,-0.4752873,53.9896444,E38000052,YO25,East Riding of Yorkshire,20099.331417624522,-1.5719293955114944,20395.839779376285,-1.6537132916392303,0.5236431402369279,4337.85812614957,21533.164206642068,-2.3452709989261242,0.0628157644976049,0.08294799812099153,0.01701013961544238,0.05964254100744253,North East and Yorkshire,317404,NHS East Riding of Yorkshire CCG,317404,1.0142938858726045,NA,150,NA,NA,NA,NA,NA,NA,NA,NA
North West Boroughs Healthcare NHSFT,north_west_borough,RVT33,North West Boroughs Healthcare NHSFT,WA2 8WA,England,-2.608387,53.4286247,E38000194,WA2,Warrington,18179.963581183612,-1.2147123573034901,18741.052342075167,-1.382350712574253,-3.211725728513524,9273.53587604344,21083,-2.3585574393965016,0.07962213893523584,0.182910104515816,0.04374217121581947,0.09628228677238723,North West,209546.99999999997,NHS Warrington CCG,209547,1.0361918230907687,NA,126,NA,35.46378015,NA,NA,35.46378015,13.713109545082673,-3.034133041107898,0.4194102241608281
Lancashire & South Cumbria NHS Foundation Trust,lancashire__south,RW5JJ,Royal Preston Hospital,PR2 9HT,England,-2.7040145,53.7908668,E38000227,PR2,Preston,15432.874223602485,-0.5950538043338509,15414.32598724969,-0.5696365066322745,2.123128689103269,6096.627009722718,13469.118210862622,-1.638383164230303,0.13460769814940646,0.31688916423518126,0.07646688516727287,0.1896408729365682,North West,202562,NHS Greater Preston CCG,202562,1.0045127248923889,NA,85,NA,24.60487045,NA,NA,24.60487045,2.8541998450826753,-0.631514101701007,0.43044594888103377
The Pennine Acute Hospitals NHS Trust,the_pennine_acute,rw602,The Pennine Acute Hospitals NHS Trust,M8 5RB,England,-2.2294865,53.5178824,E38000217,M8,Manchester,6514.57908496732,3.1806041768614377,6424.496357778453,3.2831024248428524,3.1527475384167656,1375.997691862462,4181,3.6899008856153848,0.43115754074021073,0.5979504180852946,0.33335718417019955,0.5958396190226325,North West,547627,NHS Manchester CCG,547627,1.088446853378968,NA,3,NA,31.94540754,NA,NA,31.94540754,10.194736935082677,-2.255665505948595,0.42298588623554556
Warrington and Halton Teaching Hospitals NHS Foundation Trust,warrington_and_hal,RWHHH,Warrington and Halton Teaching Hospitals NHS Foundation Trust,WA5 1QG,England,-2.6108215,53.3940422,E38000194,WA5,Warrington,18179.963581183612,-1.2147123573034901,18741.052342075167,-1.382350712574253,-3.211725728513524,9273.53587604344,21083,-2.3585574393965016,0.07962213893523584,0.182910104515816,0.04374217121581947,0.09628228677238723,North West,209546.99999999997,NHS Warrington CCG,209547,1.0361918230907687,NA,126,NA,25.81459269,NA,NA,25.81459269,4.063922085082677,-0.8991746353589793,0.42921652880135946
Hertfordshire Partnership NHS Foundation Trust,hertfordshire_part,RWR99,Hertfordshire Partnership NHS Foundation Trust,AL3 5TQ,England,-0.3451309,51.7625796,E38000079,AL3,St Albans,23024.75729822553,-1.0419966409421866,23135.617384047164,-1.0917191048650685,-20.268628829322207,19313.508698555896,24296,-1.500013063023077,0.0028482136515377513,0.016354144470487962,0.014281909226507565,0.06074472618793948,East of England,595670,NHS Herts Valleys CCG,595670,1.057727821578237,NA,173,NA,NA,NA,NA,NA,NA,NA,NA
Calderdale and Huddersfield NHS Trust,calderdale_and_hud,RWy01,Calderdale and Huddersfield NHS Trust,HD3 3EA,England,-1.8189892,53.65571629999999,E38000064,HD3,Kirklees,15620.273936170213,-0.18548355365824468,15756.9036070464,-0.2156946794400293,-0.7615680321239158,7519.146586628319,14889,-0.9574643653738868,0.1072507489224365,0.22561630733838653,0.09531855010301633,0.1981874181030669,North East and Yorkshire,245977,NHS Greater Huddersfield CCG,245977,1.0363864650439663,NA,89,NA,26.49275358,NA,NA,26.49275358,4.742082975082674,-1.0492230512030698,0.42852732545546096
Sussex Partnership NHS Foundation Trust,sussex_partnership,RX219,Sussex Partnership NHS Foundation Trust,BN11 1RY,England,-0.3720101,50.8125717,E38000213,BN11,Worthing,19195.661746617465,-1.3331483410455105,19202.025651946966,-1.3370068384720848,-6.281152514130985,14752.926309995684,19235,-1.8827307817883598,0.012141142081636915,0.05274036955840902,0.014007725232278943,0.05328948742039879,South East,507449,NHS Coastal West Sussex CCG,507449,1.0746256961944898,NA,139,NA,17.60797615,NA,NA,17.60797615,-4.142694454917326,0.9166036400100348,0.4375567732201639
Cheshire and Wirral Partnership NHSFT,cheshire_and_wirra,RXADT,Cheshire and Wirral Partnership NHSFT,CH2 1BQ,England,-2.8998958,53.2120533,E38000196,CH2,Cheshire West and Chester,19410.048469387755,-1.4095136901696428,19593.85629542986,-1.4545088538679922,-0.003365146030153473,9400.488258142788,22227,-2.288509352548689,0.0686202514390245,0.1576528839853833,0.018591888694918013,0.07784144126713308,North West,234251,NHS West Cheshire CCG,234251,1.0300777007268778,NA,144,NA,23.24654306,NA,NA,23.24654306,1.4958724550826759,-0.33097351306998357,0.43182639384006644
Cheshire and Wirral Partnership NHSFT,cheshire_and_wirra,RXADY,Cheshire and Wirral Partnership NHSFT,CH2 1BQ,England,-2.8998958,53.2120533,E38000196,CH2,Cheshire West and Chester,19410.048469387755,-1.4095136901696428,19593.85629542986,-1.4545088538679922,-0.003365146030153473,9400.488258142788,22227,-2.288509352548689,0.0686202514390245,0.1576528839853833,0.018591888694918013,0.07784144126713308,North West,234251,NHS West Cheshire CCG,234251,1.0300777007268778,NA,144,NA,23.24654306,NA,NA,23.24654306,1.4958724550826759,-0.33097351306998357,0.43182639384006644
Royal Preston Hospital,royal_preston_hosp,RXB02,Royal Preston Hospital,PR2 9HT,England,-2.7069534,53.7903928,E38000227,PR2,Preston,15432.874223602485,-0.5950538043338509,15414.32598724969,-0.5696365066322745,2.123128689103269,6096.627009722718,13469.118210862622,-1.638383164230303,0.13460769814940646,0.31688916423518126,0.07646688516727287,0.1896408729365682,North West,202562,NHS Greater Preston CCG,202562,1.0045127248923889,NA,85,NA,24.60487045,NA,NA,24.60487045,2.8541998450826753,-0.631514101701007,0.43044594888103377
The Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,the_queen_elizabet,RXC70,The Queen Elizabeth Hospital King's Lynn NHS Foundation Trust,PE30 4ET,England,0.4462588,52.75653639999999,E38000203,PE30,West Norfolk,13364.592267135326,-1.1397111765043937,13490.768114918998,-1.1119449947050142,0.7035143417783839,8915.567053818828,13471,-1.7175257730714284,0.06612430734479229,0.13814280168001977,0.033276862080730364,0.0806068306685961,East of England,175904.00000000003,NHS West Norfolk CCG,175904,1.03474158519512,NA,62,NA,18.91172341,NA,NA,18.91172341,-2.838947194917324,0.6281393332227849,0.43623179711633997
Rotherham Doncaster and South Humber NHSFT,rotherham_doncaste,RXE07,Rotherham Doncaster and South Humber NHSFT,DN4 8QN,England,-1.1459607,53.4948158,E38000044,DN4,Doncaster,11372.522494887526,0.2906617807453988,11250.789703771801,0.3275374000637364,-8.670367542041802,2209.82537235629,8886,0.23343845470270275,0.24047460003571405,0.40123081196552934,0.08547231830477311,0.2034179668123888,North East and Yorkshire,310542,NHS Doncaster CCG,310542,1.0269178113901363,NA,34,NA,NA,NA,NA,NA,NA,NA,NA
Rotherham Doncaster and South Humber NHSFT,rotherham_doncaste,RXE92,Rotherham Doncaster and South Humber NHSFT,DN4 8QN,England,-1.1459607,53.4948158,E38000044,DN4,Doncaster,11372.522494887526,0.2906617807453988,11250.789703771801,0.3275374000637364,-8.670367542041802,2209.82537235629,8886,0.23343845470270275,0.24047460003571405,0.40123081196552934,0.08547231830477311,0.2034179668123888,North East and Yorkshire,310542,NHS Doncaster CCG,310542,1.0269178113901363,NA,34,NA,NA,NA,NA,NA,NA,NA,NA
